chunk_id,stratum,initial_effective_labels,cascade_labels,cascade_confidence,flash_labels,flash_confidence,pro_available,pro_labels,pro_confidence,final_reference_labels,final_event_id,final_reviewer,final_batch_id
71e7JNCTYYE_73e840678bf04800addc,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
71yykOKXsvo_624e12e176080802707c,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.95,1,SEGURO,0.95,SEGURO,,,
728srT8Cq64_03de7f1286371d13092b,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_22b7cd2404d6d2e0340c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_23583836081c20a4a4ee,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.98,SEGURO,0.98,0,,,SEGURO,,,
728srT8Cq64_2686a8d9095d2021214c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,,0.95,,0.95,0,,,SEGURO,codex-f20811ecd7eaf7960efb75bc,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
728srT8Cq64_37409da4b569cb39219a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.98,SEGURO,0.98,0,,,SEGURO,,,
728srT8Cq64_5a980eb2f2334eb8d131,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_7a9ca8db527f9c77b0c4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_830e268695acdde90ccd,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_83f41af0096c72b380be,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.98,SEGURO,0.98,0,,,SEGURO,,,
728srT8Cq64_9db13e658ca69285a4aa,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_a377a4f021e0529ae1a2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.98,SEGURO,0.98,0,,,SEGURO,,,
728srT8Cq64_a5ddc886bba508ee35b0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_abf404c97205b84ad27b,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_adb344147e135331c9a7,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_bd700da5c10f3c459f71,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_c510a68c1d2a8ff1d1bb,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,,0.95,,0.95,0,,,SEGURO,codex-73f8f1ead7226e6ca61d9f0d,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
728srT8Cq64_c8c1d4364564661ed707,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_d92e5d674ebf4d1fdade,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_dea120212080dc93cc18,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.98,SEGURO,0.98,0,,,SEGURO,,,
728srT8Cq64_f4745b8be0a45d93b20b,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_fa2c8ca7316322a79f57,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
728srT8Cq64_ffa9ef5ca00b566e9e82,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
73sDXhfbIus_02b4fb926c3050c3d478,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
73sDXhfbIus_214441a85efcdb850a67,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-c2c0237043e645b7af8d0665,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
73sDXhfbIus_3f505af587dcef73d02f,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,ACOSO_AMENAZA,0.55,,0.65,1,ACOSO_AMENAZA,0.55,SEGURO,codex-4aeff35ec0fc6a222bc4f21d,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
73sDXhfbIus_4ae56f2c4b60ad12c36a,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-5683372595df38aed5e31fad,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
73sDXhfbIus_502f7f5d537f5b38a717,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
73sDXhfbIus_78e5c755bc569eb55f3f,"('CONTENIDO_SEXUAL|RACISMO_DISCRIMINACION', 'deepseek-v4-pro', 'resolved')",CONTENIDO_SEXUAL|RACISMO_DISCRIMINACION,RACISMO_DISCRIMINACION|CONTENIDO_SEXUAL,0.9,RACISMO_DISCRIMINACION|CONTENIDO_SEXUAL,0.9,1,RACISMO_DISCRIMINACION|CONTENIDO_SEXUAL,0.9,CONTENIDO_SEXUAL|RACISMO_DISCRIMINACION,,,
73sDXhfbIus_79fd382fd8ad7e8b2a21,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,CONTENIDO_SEXUAL,codex-2b183d835f5d75a49bdade29,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
73sDXhfbIus_7bf9c9ca6139a140301e,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.8,1,,0.65,ACOSO_AMENAZA,codex-19bdb0933844cf31e6952b25,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
73sDXhfbIus_8ac643bc4139fe1162bd,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,CONTENIDO_SEXUAL,codex-6f22e87d4714ee583ada28ea,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
73sDXhfbIus_eeb2ab1b955e025d7755,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
73sDXhfbIus_efa939626667405888c7,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
73sDXhfbIus_f1cf41adb4c51f41b76b,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-07309f98c027aa64eeedf2a4,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
755FNhj_83s_06561afde46d665c2e0f,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,ACOSO_AMENAZA,0.85,1,SEGURO,0.9,SEGURO,,,
755FNhj_83s_7bd7720ce9a83975d995,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,ACOSO_AMENAZA,0.9,1,SEGURO,0.9,SEGURO,,,
755FNhj_83s_c2aade0fab964ae8aa5c,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,0.9,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
76AicpQeDEU_0f934adb7c7090ae15de,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
76AicpQeDEU_1178859089aaeb1702c2,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
76AicpQeDEU_aaa72005695d6c1553ed,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
76AicpQeDEU_b2e1722a2bde7df552f1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
76AicpQeDEU_e4f67c625f181e76d453,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
76AicpQeDEU_ec5993acdd910d60cd73,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
78YZqZ8ofyc_0ac98c3716bed023f2f1,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
78YZqZ8ofyc_19d7a0316259d9ecb4b4,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-1f378e6bdabe7e3024669ff5,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_1b7f7d7811a927edd044,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-77404f8bd7aa87e4acf50674,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_2bf6dbee02de15ee30d0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
78YZqZ8ofyc_384592b48ddab92e39ff,"('RACISMO_DISCRIMINACION', 'deepseek-v4-pro', 'resolved')",RACISMO_DISCRIMINACION,RACISMO_DISCRIMINACION,0.85,SEGURO,0.85,1,RACISMO_DISCRIMINACION,0.85,RACISMO_DISCRIMINACION,,,
78YZqZ8ofyc_3fa5570b4f8bb17704ce,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-8905fdc419ba183a4bc86519,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_4c1218ee256d95566fde,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-5ee8423e5e8f070ea50d1dc9,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_6fb9a82be19bf6ab7b87,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
78YZqZ8ofyc_98292a9e2b9ec8750c86,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.9,1,SEGURO,0.95,SEGURO,,,
78YZqZ8ofyc_a2d1e691c230f74aab8c,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-e5472c7f74273aa59193e17a,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_a7cb3182aec2e3d72848,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-a2de96e46f058d0c670c59fe,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_b0ffb9af6d7342914ea7,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
78YZqZ8ofyc_c1f4db9f02de9d2b13e3,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-199173bcee15ad43fec6a5d3,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_cc8b89478d3647804a5e,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
78YZqZ8ofyc_cea6c01300bd26a77215,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-95221b69446032db270b6e3d,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_e5652ab66d0eb60178b2,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-81e9720ee44554d4363f70c5,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
78YZqZ8ofyc_e6f6db3662ecf66ba560,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
78YZqZ8ofyc_ec98e1a72165fdd3ddd0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7AvStF4hVWI_8e6ea97a28ac04e80883,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-e969788a5765472c5f18ef04,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7C8Aidff4-M_2420d76651b186e4e931,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
7C8Aidff4-M_39532593ad9c6ef1954e,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,SEGURO,0.85,1,,0.65,SEGURO,codex-1aaccd2e335f7995ebe575b8,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7C8Aidff4-M_42b48a7d9e333a1828ff,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
7C8Aidff4-M_54262d6b68db237a320f,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-975b9383f43a980f96c3fe61,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7C8Aidff4-M_5eb78d1c407a1ce26159,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.8,1,,0.65,SEGURO,codex-2eb61f3206f441f6ad796098,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7C8Aidff4-M_6fdc48bd9d3b9e15b695,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
7C8Aidff4-M_83ff9f4b453fac123d6c,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.75,1,,0.65,SEGURO,codex-294eb23979da1ea2cfe03c62,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7C8Aidff4-M_88068490e1bb7dcd3613,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7C8Aidff4-M_c4786da453451cdc4665,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7C8Aidff4-M_ed2a9110cb0a1265d2f1,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,SEGURO,0.95,1,,0.65,SEGURO,codex-9d9e30cd6abcb7c66a51cdb0,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_025c467a99983bfbbf64,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-b1461cadabee7045625a105c,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_2b8558384bb24a8f5aaa,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-724a0752985a7a600ec91398,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_2f5a836c260e51ee45a6,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_2fb121faae7d6396a5bf,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-f422c3504216f353f68e3892,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_32eaeaf629f7ed49cc05,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
7CfCgy5l1h0_4d945ada03d932363c99,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_5079511ffa2750a8b04d,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_534b146f01ede6b38e69,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-81fa87ea8c3565265fd05fdd,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_557cf3860c8f1386c8fa,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-5a1b9de2b83837aa0f20fabb,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_578f3ac06e7cdf898816,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-785e473986ed6b2a548774a7,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_6e95af82049629a046f0,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_79df7e841a9a1a7ee88a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_860f095f17f6709caeca,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_918bf9a14ceb053233ce,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-3d3f243e143e72c3bf5fc6e3,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_97480092d66ee99ba543,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-32c1fd04c162cc8abf459459,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_984351a53e28e4ceb9d8,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-7addf0b0a3cd82d2c52a1070,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_a89fbe81a780e8df431f,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-7a780d0c09a67bfba2b740ed,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_a9ec391a73c70c6167ca,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_babe1d2fbdba07c2dee2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_cedc130d02fa48881229,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-3528cb01bfe08c8378c410ea,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_d00f2af204b82b983e16,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_dac6e0c9c2c6faeba195,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-9d2adc74713dd0b01a5d4acf,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7CfCgy5l1h0_dbd9169b943926617167,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_e7d7128e8d27f14d1d17,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7CfCgy5l1h0_f63413a72651e21eeab4,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
7IPfBPyL9vY_b8f88d4b8432726dfcfe,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-4daf42e221472c11275b6155,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7IPfBPyL9vY_f1a81e4f4b372c69d646,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-aa6756cd9c56927d0d5e8b82,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7MhwS7f9kCo_513c9347c1f7f67e8288,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7MhwS7f9kCo_dac3f1bc9831db99d03b,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
7NzKOER_eu4_0b95321babc6208553af,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-66e2def8a85131dfb7d8445e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_2504099c9a166080c569,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-bd8d124a8ddc8d533ee74fe8,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_2e1e4f293b51697537d3,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.94,,0.65,1,SEGURO,0.94,SEGURO,codex-46290f197ad8d4e7f4ef40bb,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_381eb29989f0510242c7,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
7OWFWxRU2qU_38b4cd251c7434be3a29,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
7OWFWxRU2qU_47604fb84fd7ce0a7fa9,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.6,1,SEGURO,0.95,SEGURO,,,
7OWFWxRU2qU_47fca80834c76dad4202,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
7OWFWxRU2qU_692daadaa46a67bd4c5e,"('SEGURO', 'deepseek-v4-pro', 'needs_review')",SEGURO,SEGURO,0.9,ACOSO_AMENAZA,0.75,1,SEGURO,0.9,SEGURO,336e4031-84e8-5f3b-b8b8-728dfc7f2abe,reviewer-879d60dc246ead2d,
7OWFWxRU2qU_6c1e2bc95c95736a35f3,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-4b897f8a9e8eac37259bde07,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_7998ffd45197e30ee368,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7OWFWxRU2qU_8c77c60e35464e283a1b,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-51f4c785fa5865a0d042c555,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_8fe3eb17337a7add1eb5,"('SEGURO', 'deepseek-v4-pro', 'needs_review')",SEGURO,SEGURO,0.85,ATAQUE_POR_GENERO_IDENTIDAD|ACOSO_AMENAZA,0.95,1,SEGURO,0.85,SEGURO,92e516e3-0572-550a-8fa0-0579c9580ea9,reviewer-879d60dc246ead2d,
7OWFWxRU2qU_cf9a0ce9bbb275fa64ef,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-c9dda5800dadf5831c703b13,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_dd6fff244705bf616e3c,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-250e185fb6368962b026989f,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_e21910f8e5a205749602,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-6660bcc80e3bdc41f7d1c2ec,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_fa3c762274153543de7c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7OWFWxRU2qU_fa490b4daf2648148249,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-4095270a322d6d6e7fa0aada,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
7OWFWxRU2qU_fed8f4d582a9141008c5,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
7PwsOsBoJg8_3def41c8fa75f978b090,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
