video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
-X9uwKpHgbo,https://www.youtube.com/watch?v=-X9uwKpHgbo,Detienen a sujeto que asaltó con arma a trabajadora de negocio y dos transeúntes en Huancayo,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,104.0,targeted_search,amenaza con arma denuncia Perú,4,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
bZqDztMbnq4,https://www.youtube.com/watch?v=bZqDztMbnq4,Usan armas de fuego para amenazar a obreros protestantes de la agroexportacion,LA LUPA,UCzr9CZL0yfOSRwM-kLluEQA,63.0,targeted_search,amenaza con arma denuncia Perú,5,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3nJ4ttSsgRc,https://www.youtube.com/watch?v=3nJ4ttSsgRc,Armas y amenazas de muerte: el caso de Jorge Egocheaga,Panorama,UCBiq92lt_ufNO-ktZigVXgg,500.0,targeted_search,amenaza con arma denuncia Perú,7,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
AK-somgAv1E,https://www.youtube.com/watch?v=AK-somgAv1E,"Breña: Merchants threatened with firearms over S/ 8,000 extortion demand",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,126.0,targeted_search,amenaza con arma denuncia Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Pq-RzG0h2wk,https://www.youtube.com/watch?v=Pq-RzG0h2wk,San Isidro: sujeto que amenazó con arma a repartidor fue denunciado por tentativa de homicidio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,421.0,targeted_search,amenaza con arma denuncia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
5s6kDUaAHBU,https://www.youtube.com/watch?v=5s6kDUaAHBU,¡Exclusivo! Policía es denunciado de agredir y amenazar de muerte con su arma a su expareja,QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,392.0,targeted_search,amenaza con arma denuncia Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
NhT3YHjxHBw,https://www.youtube.com/watch?v=NhT3YHjxHBw,'Nos tuvieron de rodillas amenazados con armas': Mineros ilegales quieren desalojar comunidad,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,154.0,targeted_search,amenaza con arma denuncia Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
9UrkamPmVcE,https://www.youtube.com/watch?v=9UrkamPmVcE,Dueño de pollería donde abatieron a delincuente denuncia amenazas de muerte (1/2),24 Horas,UCsakKsRww3J7pM6DavkrAIQ,178.0,targeted_search,amenaza con arma denuncia Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
s2m6MSuaXn4,https://www.youtube.com/watch?v=s2m6MSuaXn4,DETECTIVE AMENAZA CON ARMA A CONDUCTOR,Portavoz Noticias,UCjk_ODB5iiuLwk_K5wGgVmg,119.0,targeted_search,amenaza con arma denuncia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
VpdExh3iTk8,https://www.youtube.com/watch?v=VpdExh3iTk8,Chorrillos: ladrón en mototaxi amenaza con arma a hombre para robarle celular,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,48.0,targeted_search,amenaza con arma denuncia Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
zyO5xflxUBY,https://www.youtube.com/watch?v=zyO5xflxUBY,National: Criminals threaten their victims with weapons and demand their cell phone passwords.,SOL TV Perú,UCT3jhkKbEV4ZslnzhZ26hPw,105.0,targeted_search,amenaza con arma denuncia Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
CA354z_oxfw,https://www.youtube.com/watch?v=CA354z_oxfw,Comas: Vecinos denuncian que son amedrentados por un sujeto con armas,Panamericana Televisión,UCngb4rxO4iUE6BrIs29WXwA,787.0,targeted_search,amenaza con arma denuncia Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
48XfkBxSu_U,https://www.youtube.com/watch?v=48XfkBxSu_U,Ica: Acusan a sujeto de amenazar con escopeta a un grupo de trabajadores,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,348.0,targeted_search,amenaza con arma denuncia Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
0Xg8-d7zJz8,https://www.youtube.com/watch?v=0Xg8-d7zJz8,La amenazan con video de armas: Periodista es amenazada por informar irregularidades en obras,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,551.0,targeted_search,amenaza con arma denuncia Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
HhdnnybXabY,https://www.youtube.com/watch?v=HhdnnybXabY,VMT: delincuente amenaza con un arma de fuego a menor para llevarse su celular,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,150.0,targeted_search,amenaza con arma denuncia Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
fUxJzRXhjy0,https://www.youtube.com/watch?v=fUxJzRXhjy0,"""Vecino del terror"" amenaza a todo el barrio con un arma de fuego para que no hagan bulla",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,570.0,targeted_search,amenaza con arma denuncia Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nsnZzJXry7s,https://www.youtube.com/watch?v=nsnZzJXry7s,Extorsionadores exigen S/30 mil a comerciante de Gamarra y la amenazan con armas y explosivos,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,162.0,targeted_search,amenaza con arma denuncia Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
HuEilh65bv0,https://www.youtube.com/watch?v=HuEilh65bv0,🔴🔵Tarapoto: Médico sostiene sobre acusación de amenaza a un trabajador con un arma de fuego,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,644.0,targeted_search,amenaza con arma denuncia Perú,25,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
XdXM0pKrIZI,https://www.youtube.com/watch?v=XdXM0pKrIZI,AI denuncia que la policía peruana hizo uso ilegal de armas letales,DW Español,UCT4Jg8h03dD0iN3Pb5L0PMA,228.0,targeted_search,amenaza con arma denuncia Perú,26,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
hvdbNxOerMQ,https://www.youtube.com/watch?v=hvdbNxOerMQ,BETO SE ALOCA Y AMENAZA CON ARMA A MINISTRO,Red mundial,UCGq6lH8RFwXgAAAk1UQLl6A,243.0,targeted_search,amenaza con arma denuncia Perú,27,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
uBLs_UIpqcU,https://www.youtube.com/watch?v=uBLs_UIpqcU,Alcalde Reggiardo denuncia intento de extorsión contra ingenieros de obra de la MML,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,154.0,targeted_search,amenaza con arma denuncia Perú,28,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
XHnq6vIOApg,https://www.youtube.com/watch?v=XHnq6vIOApg,Detienen a sujeto que amenazaba con arma a una mujer en SJM,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,167.0,targeted_search,amenaza con arma denuncia Perú,29,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
hHlDZ13a6SQ,https://www.youtube.com/watch?v=hHlDZ13a6SQ,Residents of Chorrillos report a wave of assaults: woman was attacked in front of her children,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,152.0,targeted_search,amenaza con arma denuncia Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
TLcasZoaUfY,https://www.youtube.com/watch?v=TLcasZoaUfY,Exfuncionaria de Pachacamac sospecha de gestión municipal por amenazas en su contra,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,248.0,targeted_search,amenaza con arma denuncia Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
CYNLwY27FaA,https://www.youtube.com/watch?v=CYNLwY27FaA,Tumbes: alcalde de Zarumilla denuncia amenazas de muerte,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,46.0,targeted_search,amenaza con arma denuncia Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jz2C1vGWvk4,https://www.youtube.com/watch?v=jz2C1vGWvk4,🔴Vecinos denuncian a comandante PNP por disparos y amenazas l #EnVivoLR,Diario El Popular 🇵🇪,UCC25ArAc6QI7yj1UQG8lqxA,201.0,targeted_search,amenaza con arma denuncia Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
BWe_MRCDWV0,https://www.youtube.com/watch?v=BWe_MRCDWV0,Amenazan a jueces para que liberen a delincuentes en Ventanilla,QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,151.0,targeted_search,amenaza con arma denuncia Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3aNLTPYGGEA,https://www.youtube.com/watch?v=3aNLTPYGGEA,"🔴🔵 SJM: Subjects steal a truck, threatening the owner with firearms.",Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,184.0,targeted_search,amenaza con arma denuncia Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
drR3GQKOfgc,https://www.youtube.com/watch?v=drR3GQKOfgc,"Cae banda que aterrorizaba Comas: incautan dinamita, armas y mensaje firmado como “El Monstruo”",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,171.0,targeted_search,amenaza con arma denuncia Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
-S91QG7ZgOc,https://www.youtube.com/watch?v=-S91QG7ZgOc,San Luis: amenazan a alcalde para que deje el cargo,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,178.0,targeted_search,amenaza con arma denuncia Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
7utLrRx_2IY,https://www.youtube.com/watch?v=7utLrRx_2IY,Breña: repartidor pide que le paguen y lo amenazan con cuchillo,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,574.0,targeted_search,amenaza con arma denuncia Perú,38,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
toL9L6IGv2Q,https://www.youtube.com/watch?v=toL9L6IGv2Q,Manuel Liendo Razuri amenaza con arma de fuego a otro conductor.,JOHAO Informa,UCZRKGfo3j_n4sP6tlVb56PA,106.0,targeted_search,amenaza con arma denuncia Perú,39,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
8OUuuKoGBMA,https://www.youtube.com/watch?v=8OUuuKoGBMA,VES: inician investigaciones contra empresario que abatió a ladrón en chifa por homicidio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,164.0,targeted_search,amenaza con arma denuncia Perú,40,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
MNC7eFxugPQ,https://www.youtube.com/watch?v=MNC7eFxugPQ,Trujillo: Mujer enfrenta a extorsinadores publicando sus amenazas,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,113.0,targeted_search,amenaza con arma denuncia Perú,41,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
bj7ciK_3uQY,https://www.youtube.com/watch?v=bj7ciK_3uQY,"Capturados luego de detonación: 25 denuncias de extorsión, armas y menores en 'La Jauría'",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,354.0,targeted_search,amenaza con arma denuncia Perú,42,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
X8UigOkn2j4,https://www.youtube.com/watch?v=X8UigOkn2j4,Alcalde de Zarumilla denuncia amenazas de muerte por extorsionadores (1/2),Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,228.0,targeted_search,amenaza con arma denuncia Perú,43,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jUnuBSpFLOo,https://www.youtube.com/watch?v=jUnuBSpFLOo,Delincuente amenaza a sus victimas con un desarmador en Perú,RTS La Noticia,UCbJlOuKPXNgdSk4CjEgqvjA,119.0,targeted_search,amenaza con arma denuncia Perú,44,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
J7h07DQY6v4,https://www.youtube.com/watch?v=J7h07DQY6v4,Independencia: vecinos denuncian amenazas tras crimen entre hermanos,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,592.0,targeted_search,amenaza con arma denuncia Perú,45,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Khrebt0t8KA,https://www.youtube.com/watch?v=Khrebt0t8KA,Ica: Dirigenta social es amenazada de muerte con videos de armas de fuego,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,136.0,targeted_search,amenaza con arma denuncia Perú,46,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
g2BSVEHNnh8,https://www.youtube.com/watch?v=g2BSVEHNnh8,Sujeto amenaza a fiscalizadores con un cuchillo en calle de La Molina,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,452.0,targeted_search,amenaza con arma denuncia Perú,47,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
wGyQLglCff4,https://www.youtube.com/watch?v=wGyQLglCff4,🔴🔵Piura: Profesora de la I.E. San José denuncia que fue amenazada con un arma de fuego por un alumno,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,118.0,targeted_search,amenaza con arma denuncia Perú,48,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
FZa_XIvmF6k,https://www.youtube.com/watch?v=FZa_XIvmF6k,Los Olivos: serenos frustran asalto y detienen a delincuente armado que robó celular,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,131.0,targeted_search,amenaza con arma denuncia Perú,49,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
OT2_Lfctj3g,https://www.youtube.com/watch?v=OT2_Lfctj3g,SJM: delincuente con arma en mano asaltaba establecimientos de una cadena de tiendas,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,112.0,targeted_search,amenaza con arma denuncia Perú,50,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
71e7JNCTYYE,https://www.youtube.com/watch?v=71e7JNCTYYE,"💥 Crime of THREATS vs COERCION [Discover the DIFFERENCES in 3 steps, in Criminal Law]",Derecho Virtual ,UCBKBDf4G9Ha4nrutKb02fJA,914.0,targeted_search,amenaza con arma denuncia Perú,51,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
4qsxtw_YTmg,https://www.youtube.com/watch?v=4qsxtw_YTmg,NO EXISTE DENUNCIA FORMAL ANTE LA POLICIA SOBRE AMENAZA A GOBERNADOR REGIONAL DE JUNÍN,Yessica Procil Montalvo,UCbIXizhdgYjwMNoFJIs3OHw,131.0,targeted_search,amenaza con arma denuncia Perú,52,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
hulafFWP05Y,https://www.youtube.com/watch?v=hulafFWP05Y,Amenazan a escolares con armas en exteriores de colegio en Breña,QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,99.0,targeted_search,amenaza con arma denuncia Perú,53,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
hnVkpuY1KNg,https://www.youtube.com/watch?v=hnVkpuY1KNg,Hombre amenazó a médicos con arma de fuego para ser atendido en hospital de Pitrufquén | UFROVISIÓN,UfroMedios,UC5H9zdp-3M24xWWJunhLJmQ,131.0,targeted_search,amenaza con arma denuncia Perú,54,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
DP7aUS0G4Tg,https://www.youtube.com/watch?v=DP7aUS0G4Tg,"""Hasta tenían un tarifario"": Delincuentes que extorsionaban a carros caen con armas y explosivos",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,334.0,targeted_search,amenaza con arma denuncia Perú,55,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
kzjCRagmo_Y,https://www.youtube.com/watch?v=kzjCRagmo_Y,Cae menor vinculado a “La Nueva Gerencia”: lo acusan de dos asesinatos y extorsión en Lima Sur,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,176.0,targeted_search,amenaza con arma denuncia Perú,56,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
T-uRt3-f8fg,https://www.youtube.com/watch?v=T-uRt3-f8fg,Le enviaban fotos de sus hijos con amenazas: Extorsionaban empresario por S/50 mil,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,135.0,targeted_search,amenaza con arma denuncia Perú,57,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3fk9DGZNdow,https://www.youtube.com/watch?v=3fk9DGZNdow,Extorsionadores en Trujillo: amenazan a empresas de transporte por no pagar 20 soles diarios,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,211.0,targeted_search,amenaza con arma denuncia Perú,58,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
eJH9IMmUAAw,https://www.youtube.com/watch?v=eJH9IMmUAAw,Pucallpa: denuncian que escolares son amenazados de muerte por otro compañero de colegio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,82.0,targeted_search,amenaza con arma denuncia Perú,59,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
7yra_GHIELU,https://www.youtube.com/watch?v=7yra_GHIELU,La Resistencia: Grupo violentista ha sido denunciado por amenaza y difamación,La República - LR+,UC-B7Xv56uNRDkj0vC3QW8Cg,178.0,targeted_search,amenaza con arma denuncia Perú,60,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ElDDfyzupoQ,https://www.youtube.com/watch?v=ElDDfyzupoQ,El delito de AMENAZAS 💼en 1 minuto,Abogado Penalista Martin,UCFDlfA-DpGRFVqXihNz8E9g,96.0,targeted_search,amenaza con arma denuncia Perú,61,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
VdOhwqjt0ds,https://www.youtube.com/watch?v=VdOhwqjt0ds,Sereno que abatió a delincuente denuncia que vehículos sospechosos rondan su casa,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,427.0,targeted_search,amenaza con arma denuncia Perú,63,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
D8Pm92WrxMk,https://www.youtube.com/watch?v=D8Pm92WrxMk,Vecinos de El Agustino denuncian que viven bajo amenaza de muerte,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,680.0,targeted_search,amenaza con arma denuncia Perú,64,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
yehJ-xtU_Ec,https://www.youtube.com/watch?v=yehJ-xtU_Ec,Policía investiga amenazas contra abogado en Carabayllo,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,144.0,targeted_search,amenaza con arma denuncia Perú,65,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
1LgRIF-Sxug,https://www.youtube.com/watch?v=1LgRIF-Sxug,16-11-15 - DETENIDO POR AMENAZA,FM RUFINO LA VOZ DE LA CIUDAD,UCvdWIYkHfpiWJREFAgbwkjg,338.0,targeted_search,amenaza con arma denuncia Perú,66,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
i_E9L9R0XXQ,https://www.youtube.com/watch?v=i_E9L9R0XXQ,"Flores Solís: ""Víctima de extorisón primero debe denunciar en la PNP, antes de ir a la prensa""",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,484.0,targeted_search,amenaza con arma denuncia Perú,68,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
vDWLfRIgZr0,https://www.youtube.com/watch?v=vDWLfRIgZr0,“El Monstruo” amenaza a Los Cantaritos de Oro: grupo suspende shows por temor a atentado,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,509.0,targeted_search,amenaza con arma denuncia Perú,69,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
1IlfEXCKUD0,https://www.youtube.com/watch?v=1IlfEXCKUD0,Sucamec retira licencia de portar armas a persona que amenazó a dos repartidores,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,413.0,targeted_search,amenaza con arma denuncia Perú,70,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
2i5SqYQXkmc,https://www.youtube.com/watch?v=2i5SqYQXkmc,PERIODISTA NANY FIESTAS DENUNCIA SER VÍCTIMA  DE AMENAZAS DE MUERTE,CTV HUACHO,UCSZduKPAUWa0msAMgS9Ywrw,244.0,targeted_search,amenaza con arma denuncia Perú,71,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nB_l2KrMWD8,https://www.youtube.com/watch?v=nB_l2KrMWD8,SJL: hombre denuncia que su hijo lo amenazó de muerte tras una discusión,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,161.0,targeted_search,amenaza con arma denuncia Perú,72,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ERDApEwJn6g,https://www.youtube.com/watch?v=ERDApEwJn6g,Tren de Aragua en Arica: Fiscalía llama denunciar amenazas,Teletrece,UCsRnhjcUCR78Q3Ud6OXCTNg,190.0,targeted_search,amenaza con arma denuncia Perú,73,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
8aZq6-QpFfs,https://www.youtube.com/watch?v=8aZq6-QpFfs,Le exigen pago de 50 mil soles: extorsionadores amenazan de muerte al alcalde de Zarumilla,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,318.0,targeted_search,amenaza con arma denuncia Perú,74,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
vaS1Q3ue6qc,https://www.youtube.com/watch?v=vaS1Q3ue6qc,'Caracol': negocios y amenazas coordinadas desde el penal Sarita Colonia,Panorama,UCBiq92lt_ufNO-ktZigVXgg,1017.0,targeted_search,amenaza con arma denuncia Perú,75,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
CsCbYOXypQA,https://www.youtube.com/watch?v=CsCbYOXypQA,"Denuncian violentos ataques y amenazas a jueces, fiscales y ahora gendarmes",Teletrece,UCsRnhjcUCR78Q3Ud6OXCTNg,195.0,targeted_search,amenaza con arma denuncia Perú,76,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
