video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
diajnwfPNG0,https://www.youtube.com/watch?v=diajnwfPNG0,VRAEM VICTIMS' LAWYER DISMANTLES MILITARY VERSION: THERE WAS NO TRACE OF COCAINE,Arde Troya con Juliana Oxenford,,850.0,high_yield_channel,Arde Troya con Juliana Oxenford,230,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Vfwv3H5LfUs,https://www.youtube.com/watch?v=Vfwv3H5LfUs,MASSACRE IN THE VRAEM! PEDRO YARANGA REVEALS THE TRUTH BEHIND THE DEATH OF YOUNG PEOPLE AT THE HA...,Arde Troya con Juliana Oxenford,,1318.0,high_yield_channel,Arde Troya con Juliana Oxenford,231,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
RBFkhvesbpc,https://www.youtube.com/watch?v=RBFkhvesbpc,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF APRIL 29, 2026",Arde Troya con Juliana Oxenford,,6141.0,high_yield_channel,Arde Troya con Juliana Oxenford,232,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
B0Pqw1cFm6Q,https://www.youtube.com/watch?v=B0Pqw1cFm6Q,¡ESCÁNDALO EN JUNTOS POR EL PERÚ! HIJOS DE MILITANTE FALLECIDO DENUNCIAN ABANDONO | ARDE TROYA,Arde Troya con Juliana Oxenford,,1680.0,high_yield_channel,Arde Troya con Juliana Oxenford,233,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
QwRT_ujQiho,https://www.youtube.com/watch?v=QwRT_ujQiho,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF APRIL 28, 2026",Arde Troya con Juliana Oxenford,,5179.0,high_yield_channel,Arde Troya con Juliana Oxenford,234,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
bBKxyGsrzcg,https://www.youtube.com/watch?v=bBKxyGsrzcg,WHY WAS PEDRO CASTILLO USED IN ROBERTO SÁNCHEZ'S CAMPAIGN? | ALL HELL BREAKS OUT WITH OXENFORD,Arde Troya con Juliana Oxenford,,2327.0,high_yield_channel,Arde Troya con Juliana Oxenford,235,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
WauDBA141yI,https://www.youtube.com/watch?v=WauDBA141yI,"Rafael López Aliaga blames Gustavo Gorriti and Rosa María Palacios for ""fraud"" | All hell breaks ...",Arde Troya con Juliana Oxenford,,1253.0,high_yield_channel,Arde Troya con Juliana Oxenford,236,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Z8sPerpk-FQ,https://www.youtube.com/watch?v=Z8sPerpk-FQ,ARGUMENT BETWEEN JULIANA OXENFORD VS. WILLAX JOURNALIST OVER SENSITIVE INFORMATION | ALL HELL BUR...,Arde Troya con Juliana Oxenford,,1253.0,high_yield_channel,Arde Troya con Juliana Oxenford,237,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
P_yFOEW0e_I,https://www.youtube.com/watch?v=P_yFOEW0e_I,"Roberto Sánchez wins over 24,000 votes over López Aliaga and continues to face problems with Galaga",Arde Troya con Juliana Oxenford,,786.0,high_yield_channel,Arde Troya con Juliana Oxenford,238,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
ZY_OwT3doo8,https://www.youtube.com/watch?v=ZY_OwT3doo8,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF APRIL 27, 2026",Arde Troya con Juliana Oxenford,,6423.0,high_yield_channel,Arde Troya con Juliana Oxenford,239,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
IRIrmgaBS-8,https://www.youtube.com/watch?v=IRIrmgaBS-8,Rafael López Aliaga apologizes to Samuel Dyer | All hell breaks loose with Juliana Oxenford,Arde Troya con Juliana Oxenford,,1010.0,high_yield_channel,Arde Troya con Juliana Oxenford,240,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
pligl23ztko,https://www.youtube.com/watch?v=pligl23ztko,ABUSIVO ALLANAMIENTO CONTRA CORVETTO DESATA CRISIS,Arde Troya con Juliana Oxenford,,775.0,high_yield_channel,Arde Troya con Juliana Oxenford,241,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
05l0eOMDO7Q,https://www.youtube.com/watch?v=05l0eOMDO7Q,JULIANA OXENFORD FACE TO FACE WITH MIRTHA VÁSQUEZ | ALL HELL BLAZE #INTERVIEW,Arde Troya con Juliana Oxenford,,1924.0,high_yield_channel,Arde Troya con Juliana Oxenford,242,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
-DbLSVmLlLs,https://www.youtube.com/watch?v=-DbLSVmLlLs,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF APRIL 24, 2026",Arde Troya con Juliana Oxenford,,5622.0,high_yield_channel,Arde Troya con Juliana Oxenford,243,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
LGxwhUUvgsk,https://www.youtube.com/watch?v=LGxwhUUvgsk,"LUCIANO LÓPEZ: ""ONLY 1 IN 10 VOTED FOR KEIKO FUJIMORI"" | ALL HELL BURNS",Arde Troya con Juliana Oxenford,,3105.0,high_yield_channel,Arde Troya con Juliana Oxenford,244,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
JhLiBW1WcHQ,https://www.youtube.com/watch?v=JhLiBW1WcHQ,Government crisis over F-16 fighter jet purchase | All hell breaks loose with Juliana Oxenford,Arde Troya con Juliana Oxenford,,2642.0,high_yield_channel,Arde Troya con Juliana Oxenford,245,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
U9r-dIxmqs8,https://www.youtube.com/watch?v=U9r-dIxmqs8,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 23, 2026",Arde Troya con Juliana Oxenford,,5944.0,high_yield_channel,Arde Troya con Juliana Oxenford,246,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
YZeF9TqJYRg,https://www.youtube.com/watch?v=YZeF9TqJYRg,Rafael López Aliaga apologizes to Keiko Fujimori and Samuel Dyer,Arde Troya con Juliana Oxenford,,438.0,high_yield_channel,Arde Troya con Juliana Oxenford,247,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
hZO5VZkD9-M,https://www.youtube.com/watch?v=hZO5VZkD9-M,¿SE QUIEBRA LA INCONSTITUCIONALIDAD? ENTREVISTA A JOSÉ TELLO #ENTREVISTA,Arde Troya con Juliana Oxenford,,1493.0,high_yield_channel,Arde Troya con Juliana Oxenford,248,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
cD9QU01QbdE,https://www.youtube.com/watch?v=cD9QU01QbdE,LA RENUNCIA DE PIERO CORVETTO: ANÁLISIS COMPLETO DE JULIANA OXENFORD,Arde Troya con Juliana Oxenford,,2931.0,high_yield_channel,Arde Troya con Juliana Oxenford,249,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
o8gwWZ83A7k,https://www.youtube.com/watch?v=o8gwWZ83A7k,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 22, 2026",Arde Troya con Juliana Oxenford,,5073.0,high_yield_channel,Arde Troya con Juliana Oxenford,250,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
iOZdcsjfeQw,https://www.youtube.com/watch?v=iOZdcsjfeQw,Wolfgang Grozo distances himself from Rafael López Aliaga #INTERVIEW,Arde Troya con Juliana Oxenford,,1967.0,high_yield_channel,Arde Troya con Juliana Oxenford,251,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Bd6BfJ3I4jw,https://www.youtube.com/watch?v=Bd6BfJ3I4jw,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 21, 2026",Arde Troya con Juliana Oxenford,,5215.0,high_yield_channel,Arde Troya con Juliana Oxenford,252,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
oIbwfTP4bM8,https://www.youtube.com/watch?v=oIbwfTP4bM8,"EXCLUSIVE INTERVIEW WITH HARVEY COLCHADO: ""I WOULD NEVER VOTE FOR KEIKO FUJIMORI"" #INTERVIEW",Arde Troya con Juliana Oxenford,,2682.0,high_yield_channel,Arde Troya con Juliana Oxenford,253,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
vBpNg7DcpmQ,https://www.youtube.com/watch?v=vBpNg7DcpmQ,López Aliaga accuses Keiko Fujimori of fraud and analyzes her slow-moving plan.,Arde Troya con Juliana Oxenford,,3186.0,high_yield_channel,Arde Troya con Juliana Oxenford,254,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
PqpL9LvXGj8,https://www.youtube.com/watch?v=PqpL9LvXGj8,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 20, 2026",Arde Troya con Juliana Oxenford,,6383.0,high_yield_channel,Arde Troya con Juliana Oxenford,255,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Xe4XDDKUh2g,https://www.youtube.com/watch?v=Xe4XDDKUh2g,THE CONTRADICTIONS OF ROBERTO SÁNCHEZ AND HIS LINKS TO FUJIMORISM #INTERVIEW,Arde Troya con Juliana Oxenford,,2383.0,high_yield_channel,Arde Troya con Juliana Oxenford,256,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
_78b-B9iKts,https://www.youtube.com/watch?v=_78b-B9iKts,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 17, 2026",Arde Troya con Juliana Oxenford,,5967.0,high_yield_channel,Arde Troya con Juliana Oxenford,257,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
sdEMFgXhGN0,https://www.youtube.com/watch?v=sdEMFgXhGN0,Rafael López Aliaga panics and asks for the result to be suspended.,Arde Troya con Juliana Oxenford,,2054.0,high_yield_channel,Arde Troya con Juliana Oxenford,258,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
D_GAZerVb20,https://www.youtube.com/watch?v=D_GAZerVb20,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 16, 2026",Arde Troya con Juliana Oxenford,,5089.0,high_yield_channel,Arde Troya con Juliana Oxenford,259,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
tgim6vWDpPg,https://www.youtube.com/watch?v=tgim6vWDpPg,"FERNANDO ""POPY"" OLIVERA DENOUNCES FRAUD IN THE 2026 ELECTIONS #INTERVIEW",Arde Troya con Juliana Oxenford,,2679.0,high_yield_channel,Arde Troya con Juliana Oxenford,260,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
UxloeNsEnaM,https://www.youtube.com/watch?v=UxloeNsEnaM,SHOOTING ATTACK AGAINST DANIEL SALAVERRY: HE SURVIVED BY MINUTES #INTERVIEW,Arde Troya con Juliana Oxenford,,967.0,high_yield_channel,Arde Troya con Juliana Oxenford,261,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
2lLgTfOAeqg,https://www.youtube.com/watch?v=2lLgTfOAeqg,2026 GENERAL ELECTIONS: WAS THERE FRAUD OR JUST AN ELECTORAL TANTRUM?,Arde Troya con Juliana Oxenford,,2917.0,high_yield_channel,Arde Troya con Juliana Oxenford,262,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
ijLQCK_sOIk,https://www.youtube.com/watch?v=ijLQCK_sOIk,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF APRIL 15, 2026",Arde Troya con Juliana Oxenford,,6832.0,high_yield_channel,Arde Troya con Juliana Oxenford,263,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Dd8a3o7Ithk,https://www.youtube.com/watch?v=Dd8a3o7Ithk,A HEART-STOPPING FINISH! CARLOS ÁLVAREZ AND LÓPEZ CHAU SAY GOODBYE: WHAT WILL HAPPEN IN THE SECON...,Arde Troya con Juliana Oxenford,,762.0,high_yield_channel,Arde Troya con Juliana Oxenford,264,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
4oMEKGjTVYs,https://www.youtube.com/watch?v=4oMEKGjTVYs,MARKET TERROR? ROBERTO SÁNCHEZ RADICALIZES HIS RHETORIC AND COMES FOR JULIO VELARDE’S HEAD,Arde Troya con Juliana Oxenford,,894.0,high_yield_channel,Arde Troya con Juliana Oxenford,265,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
q9nIwkQxo9s,https://www.youtube.com/watch?v=q9nIwkQxo9s,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 14, 2026",Arde Troya con Juliana Oxenford,,6119.0,high_yield_channel,Arde Troya con Juliana Oxenford,266,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
fPGNwVnEuog,https://www.youtube.com/watch?v=fPGNwVnEuog,¿PUEDEN DETENER A PIERO CORVETTO POR INCIDENCIAS EN LAS ELECCIONES GENERALES 2026? #ENTREVISTA,Arde Troya con Juliana Oxenford,,1534.0,high_yield_channel,Arde Troya con Juliana Oxenford,267,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
oJHLVcvfUh4,https://www.youtube.com/watch?v=oJHLVcvfUh4,WHAT THE GENERAL ELECTIONS OF APRIL 12 LEFT US,Arde Troya con Juliana Oxenford,,3323.0,high_yield_channel,Arde Troya con Juliana Oxenford,268,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
dzDmXw_4N70,https://www.youtube.com/watch?v=dzDmXw_4N70,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 13, 2026",Arde Troya con Juliana Oxenford,,6640.0,high_yield_channel,Arde Troya con Juliana Oxenford,269,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
CFI8a2WhYMk,https://www.youtube.com/watch?v=CFI8a2WhYMk,WHO IS BLOCKING GROWTH IN PERU? INTERVIEW WITH NICOLY ARAUJO #LAHOGUERA,Arde Troya con Juliana Oxenford,,1059.0,high_yield_channel,Arde Troya con Juliana Oxenford,270,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
mAH_lngtVEs,https://www.youtube.com/watch?v=mAH_lngtVEs,¿CONGRESISTAS REVOCADOS? LA IDEA QUE SACUDE EL CONGRESO | ENTREVISTA A PAUL BENAVENTE #LAHOGUERA,Arde Troya con Juliana Oxenford,,915.0,high_yield_channel,Arde Troya con Juliana Oxenford,271,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
tglTyS2ii4k,https://www.youtube.com/watch?v=tglTyS2ii4k,JULIANA OXENFORD ENTREVISTA A GEORGE FORSYTH: “NOS ESTÁN ROBANDO EN LA CARA” #LAHOGUERA,Arde Troya con Juliana Oxenford,,1909.0,high_yield_channel,Arde Troya con Juliana Oxenford,272,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
UTqQVXQ54Wg,https://www.youtube.com/watch?v=UTqQVXQ54Wg,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 10, 2026",Arde Troya con Juliana Oxenford,,7016.0,high_yield_channel,Arde Troya con Juliana Oxenford,273,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
ETuRBQTtKtY,https://www.youtube.com/watch?v=ETuRBQTtKtY,Un tecnólogo médico al Congreso: La receta de Primero la Gente para salvar las postas #LAHOGUERA,Arde Troya con Juliana Oxenford,,870.0,high_yield_channel,Arde Troya con Juliana Oxenford,274,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
FKiT44iPlHQ,https://www.youtube.com/watch?v=FKiT44iPlHQ,¡DEFENSA TOTAL! URIBE LANZA SU PLAN PARA RESCATAR LA EDUCACIÓN Y LOS DERECHOS JUVENILES #LAHOGUERA,Arde Troya con Juliana Oxenford,,1040.0,high_yield_channel,Arde Troya con Juliana Oxenford,275,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
dmHUARSZzI8,https://www.youtube.com/watch?v=dmHUARSZzI8,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 9, 2026",Arde Troya con Juliana Oxenford,,6544.0,high_yield_channel,Arde Troya con Juliana Oxenford,276,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
M_ekT9wGXZ8,https://www.youtube.com/watch?v=M_ekT9wGXZ8,¡BASTA DE DUEÑOS DE PARTIDOS! ANTONIO TANG DISPARA CONTRA EL USO PRIVADO DEL ESTADO #LAHOGUERA,Arde Troya con Juliana Oxenford,,568.0,high_yield_channel,Arde Troya con Juliana Oxenford,277,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
MYiRAuZ7OP0,https://www.youtube.com/watch?v=MYiRAuZ7OP0,¿SE VENDÍAN LOS NÚMEROS EN LAS LISTAS PARA ELECCIONES? #LAHOGUERA,Arde Troya con Juliana Oxenford,,663.0,high_yield_channel,Arde Troya con Juliana Oxenford,278,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
fPTa3LMN6UE,https://www.youtube.com/watch?v=fPTa3LMN6UE,JULIANA OXENFORD ENTREVISTA A MARISOL PÉREZ TELLO #LAHOGUERA,Arde Troya con Juliana Oxenford,,2710.0,high_yield_channel,Arde Troya con Juliana Oxenford,279,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
369NQlJSBnA,https://www.youtube.com/watch?v=369NQlJSBnA,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 8, 2026",Arde Troya con Juliana Oxenford,,6437.0,high_yield_channel,Arde Troya con Juliana Oxenford,280,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
gBAsclCZfB8,https://www.youtube.com/watch?v=gBAsclCZfB8,JULIANA OXENFORD INTERVIEWS GINO COSTA #THEBOWL,Arde Troya con Juliana Oxenford,,1144.0,high_yield_channel,Arde Troya con Juliana Oxenford,281,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
LMgFVFSw-cw,https://www.youtube.com/watch?v=LMgFVFSw-cw,TENSE INTERVIEW BETWEEN JULIANA OXENFORD AND SIGRID BAZÁN #LAHOGUERA,Arde Troya con Juliana Oxenford,,1670.0,high_yield_channel,Arde Troya con Juliana Oxenford,282,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
nVmoqoQ57hI,https://www.youtube.com/watch?v=nVmoqoQ57hI,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM FROM APRIL 7, 2026",Arde Troya con Juliana Oxenford,,6771.0,high_yield_channel,Arde Troya con Juliana Oxenford,283,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Ne3hqVcNU3s,https://www.youtube.com/watch?v=Ne3hqVcNU3s,¡MANO DURA SIN EXCUSAS! SUSANA CASTAÑEDA EXIGE PENA DE MUERTE #LAHOGUERA,Arde Troya con Juliana Oxenford,,898.0,high_yield_channel,Arde Troya con Juliana Oxenford,284,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
PSULd9Fpmq8,https://www.youtube.com/watch?v=PSULd9Fpmq8,From Minister to Senate candidate #THEBON,Arde Troya con Juliana Oxenford,,1208.0,high_yield_channel,Arde Troya con Juliana Oxenford,285,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
N9J8Y33k5PA,https://www.youtube.com/watch?v=N9J8Y33k5PA,¡EL INSULTO YA NO VENDE! EXPLICAMOS POR QUÉ LA AGRESIVIDAD HUNDIÓ A LÓPEZ ALIAGA #ENTREVISTA,Arde Troya con Juliana Oxenford,,1358.0,high_yield_channel,Arde Troya con Juliana Oxenford,286,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
a-XwaWP4oaA,https://www.youtube.com/watch?v=a-XwaWP4oaA,"ALL HELL BREAKS LOOSE WITH JULIANA OXENFORD: APRIL 6, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,6541.0,high_yield_channel,Arde Troya con Juliana Oxenford,287,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
VU_b3LYs0TA,https://www.youtube.com/watch?v=VU_b3LYs0TA,BENJAMÍN TRISTÁN REVELA LA ESTRATEGIA PARA LLEGAR AL CONGRESO CON MARISOL #LAHOGUERA,Arde Troya con Juliana Oxenford,,1267.0,high_yield_channel,Arde Troya con Juliana Oxenford,288,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
gttt_Jo_y-s,https://www.youtube.com/watch?v=gttt_Jo_y-s,El candidato de País para Todos que busca profesionalizar el aparato estatal #LAHOGUERA,Arde Troya con Juliana Oxenford,,888.0,high_yield_channel,Arde Troya con Juliana Oxenford,289,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
X5ORyba7g9s,https://www.youtube.com/watch?v=X5ORyba7g9s,CHRISTOPHER ACOSTA REVEALS HOW ACUÑA SETTLES HIMSELF LIKE A PARASITE IN THE STATE #INTERVIEW,Arde Troya con Juliana Oxenford,,1724.0,high_yield_channel,Arde Troya con Juliana Oxenford,290,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
N9kRHkoMQfg,https://www.youtube.com/watch?v=N9kRHkoMQfg,"ALL HELL BREAKS LOOSE WITH JULIANA OXENFORD: APRIL 1, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,6811.0,high_yield_channel,Arde Troya con Juliana Oxenford,291,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
M1-0B5fycB4,https://www.youtube.com/watch?v=M1-0B5fycB4,El especialista Emilio Montero lanza su plan maestro desde Progresemos #LAHOGUERA,Arde Troya con Juliana Oxenford,,752.0,high_yield_channel,Arde Troya con Juliana Oxenford,292,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
F6xH3_x5RPs,https://www.youtube.com/watch?v=F6xH3_x5RPs,Expresidenta de PROMPERÚ busca ingresar al Senado #LAHOGUERA,Arde Troya con Juliana Oxenford,,843.0,high_yield_channel,Arde Troya con Juliana Oxenford,293,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
gHoMNiDXlGU,https://www.youtube.com/watch?v=gHoMNiDXlGU,"FERNANDO OLIVERA: ""LAS ENCUESTAS DE LA CORRUPCIÓN"" #LAHOGUERA",Arde Troya con Juliana Oxenford,,2450.0,high_yield_channel,Arde Troya con Juliana Oxenford,294,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
6HdbxRBSVUs,https://www.youtube.com/watch?v=6HdbxRBSVUs,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF MARCH 31, 2026",Arde Troya con Juliana Oxenford,,6230.0,high_yield_channel,Arde Troya con Juliana Oxenford,295,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
h4eHu2n9bxk,https://www.youtube.com/watch?v=h4eHu2n9bxk,"""We are facing an authoritarian parliamentarianism and the press is the next victim"" #THEBON",Arde Troya con Juliana Oxenford,,1372.0,high_yield_channel,Arde Troya con Juliana Oxenford,296,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
lgYWyLfA4Bg,https://www.youtube.com/watch?v=lgYWyLfA4Bg,El candidato morado que busca jubilar a la vieja política #LAHOGUERA,Arde Troya con Juliana Oxenford,,1197.0,high_yield_channel,Arde Troya con Juliana Oxenford,297,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
