selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
203,Iyp4HdcnB5Y,https://www.youtube.com/watch?v=Iyp4HdcnB5Y,APARECE SUPUESTA V1CT1MA DEL PADRE OMAR | ARDE TROYA,Arde Troya con Juliana Oxenford,,963.0,high_yield_channel,Arde Troya con Juliana Oxenford,151,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
204,0rVnt_-GVBs,https://www.youtube.com/watch?v=0rVnt_-GVBs,FRANCISCO TICLLA'S FAMILY LOCATES HIS CLANDESTINELY BURIED REMAINS | ALL HELL BREAKS LOOSE,Arde Troya con Juliana Oxenford,,377.0,high_yield_channel,Arde Troya con Juliana Oxenford,152,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
205,78YZqZ8ofyc,https://www.youtube.com/watch?v=78YZqZ8ofyc,"ARDE TROYA WITH JULIANA OXENFORD: MAY 28, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,6048.0,high_yield_channel,Arde Troya con Juliana Oxenford,153,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
206,Vs3hzgYC2nA,https://www.youtube.com/watch?v=Vs3hzgYC2nA,"José Domingo Pérez blasts the National Youth Board: ""I have no confidence in you"" | All hell brea...",Arde Troya con Juliana Oxenford,,486.0,high_yield_channel,Arde Troya con Juliana Oxenford,154,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
207,JWPpZustW8c,https://www.youtube.com/watch?v=JWPpZustW8c,'PORRO QUE LADRA' CORRE EL VELO DEL BALOTAJE Y DEFIENDE SU VOTO POR ROBERTO SÁNCHEZ | ARDE TROYA,Arde Troya con Juliana Oxenford,,1844.0,high_yield_channel,Arde Troya con Juliana Oxenford,155,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
208,pFTUFMe7Vyg,https://www.youtube.com/watch?v=pFTUFMe7Vyg,Huancayo rejects Keiko during rally and denounces massive arrival of laptops | All hell breaks loose,Arde Troya con Juliana Oxenford,,576.0,high_yield_channel,Arde Troya con Juliana Oxenford,156,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
209,ZoA7LBJ0kjk,https://www.youtube.com/watch?v=ZoA7LBJ0kjk,"ARDE TROYA WITH JULIANA OXENFORD: MAY 27, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5342.0,high_yield_channel,Arde Troya con Juliana Oxenford,157,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
210,68SlYyzEPMU,https://www.youtube.com/watch?v=68SlYyzEPMU,"FUJIMORISM TREMBLES! DOMINGO PÉREZ ANNOUNCES LAWSUITS AGAINST BARBARÁN, MIKI TORRES, AND WILLIAMS",Arde Troya con Juliana Oxenford,,1373.0,high_yield_channel,Arde Troya con Juliana Oxenford,158,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
211,_xx4dbZTayc,https://www.youtube.com/watch?v=_xx4dbZTayc,THE PLAN IS ADAPTING! SINESIO LÓPEZ REVEALS WHY JUNTOS POR EL PERÚ IS RECALCULATING ITS ROADMAP,Arde Troya con Juliana Oxenford,,1020.0,high_yield_channel,Arde Troya con Juliana Oxenford,159,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
212,a_PSvIfeEzM,https://www.youtube.com/watch?v=a_PSvIfeEzM,Spokesperson for Together for Peru suffers strange robbery involving a police officer hours befor...,Arde Troya con Juliana Oxenford,,201.0,high_yield_channel,Arde Troya con Juliana Oxenford,160,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
213,hLvIAIx5meg,https://www.youtube.com/watch?v=hLvIAIx5meg,"ARDE TROYA WITH JULIANA OXENFORD: MAY 26, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,4693.0,high_yield_channel,Arde Troya con Juliana Oxenford,161,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
214,RWT6yhvZU8w,https://www.youtube.com/watch?v=RWT6yhvZU8w,The debate raises more questions than answers and shows that the advisors weren't up to the task ...,Arde Troya con Juliana Oxenford,,2082.0,high_yield_channel,Arde Troya con Juliana Oxenford,162,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
215,_A_snRjfn3Q,https://www.youtube.com/watch?v=_A_snRjfn3Q,EXCANDIDATOS QUE SE CORREN DEL BALOTAJE Y VAN POR EL VOTO VICIADO SON LINDADOS DE TIBIOS |ARDE TROYA,Arde Troya con Juliana Oxenford,,851.0,high_yield_channel,Arde Troya con Juliana Oxenford,163,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
216,_yBUdn9k1Kg,https://www.youtube.com/watch?v=_yBUdn9k1Kg,"OSCAR DÍAZ WARNS: 'IF THESE ARE THE BEST EXPERTS, WE'RE IN TROUBLE | ARDE TROYA",Arde Troya con Juliana Oxenford,,1679.0,high_yield_channel,Arde Troya con Juliana Oxenford,164,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
217,Dz__lmjYyt0,https://www.youtube.com/watch?v=Dz__lmjYyt0,"TROY IS BURNING WITH JULIANA OXENFORD: PROGRAM OF MAY 25, 2026",Arde Troya con Juliana Oxenford,,5591.0,high_yield_channel,Arde Troya con Juliana Oxenford,165,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
218,oa-7mQlnb10,https://www.youtube.com/watch?v=oa-7mQlnb10,Podemos and APP restructure for elections | Acuña blames the press for his failure | All hell bre...,Arde Troya con Juliana Oxenford,,638.0,high_yield_channel,Arde Troya con Juliana Oxenford,166,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
219,Dq8n1ehqcKc,https://www.youtube.com/watch?v=Dq8n1ehqcKc,MIKI TORRES REVELA EL VERDADERO TRABAJO DE FUERZA POPULAR PARA SACAR A CASTILLO | ARDE TROYA,Arde Troya con Juliana Oxenford,,424.0,high_yield_channel,Arde Troya con Juliana Oxenford,167,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
220,2xeDS-8Uvz8,https://www.youtube.com/watch?v=2xeDS-8Uvz8,YONHY LESCANO JOINS ROBERTO SÁNCHEZ TO PREVENT KEIKO FROM CONTROLLING THE ENTIRE COUNTRY | ALL HE...,Arde Troya con Juliana Oxenford,,1963.0,high_yield_channel,Arde Troya con Juliana Oxenford,168,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
221,zoycud5lPvY,https://www.youtube.com/watch?v=zoycud5lPvY,¿EL FUJIMORISMO CONTROLA EL CONGRESO? YONHY LESCANO LO REVELA #ArdeTroya,Arde Troya con Juliana Oxenford,,133.0,high_yield_channel,Arde Troya con Juliana Oxenford,169,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
222,Y8sG1SuXYiw,https://www.youtube.com/watch?v=Y8sG1SuXYiw,"ARDE TROYA WITH JULIANA OXENFORD: MAY 22, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5526.0,high_yield_channel,Arde Troya con Juliana Oxenford,170,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
223,oNv8ILygFz4,https://www.youtube.com/watch?v=oNv8ILygFz4,López Aliaga loses the election and continues to blame Gorriti for all his problems | All hell br...,Arde Troya con Juliana Oxenford,,789.0,high_yield_channel,Arde Troya con Juliana Oxenford,171,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
224,T0z_bLuj5sQ,https://www.youtube.com/watch?v=T0z_bLuj5sQ,CARLOS BRUCE USES HIS OWN ADVISOR AS A TARGET TO TEST A NON-LETHAL WEAPON | ALL HELL BREAKS LOOSE,Arde Troya con Juliana Oxenford,,647.0,high_yield_channel,Arde Troya con Juliana Oxenford,172,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
225,8_IH3ebxG8g,https://www.youtube.com/watch?v=8_IH3ebxG8g,Groups in Congress seek to eliminate femicide from the penal code | All hell breaks loose,Arde Troya con Juliana Oxenford,,1288.0,high_yield_channel,Arde Troya con Juliana Oxenford,173,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
226,hsAOkQPmnXc,https://www.youtube.com/watch?v=hsAOkQPmnXc,"ARDE TROYA WITH JULIANA OXENFORD: MAY 21, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,4544.0,high_yield_channel,Arde Troya con Juliana Oxenford,174,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
227,awQ9mUnO90M,https://www.youtube.com/watch?v=awQ9mUnO90M,IS CONGRESS TRYING TO ELIMINATE THE CRIME OF FEMICIDE? #AllHellBreaksLoose #shorts,Arde Troya con Juliana Oxenford,,150.0,high_yield_channel,Arde Troya con Juliana Oxenford,175,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
228,JwxXmOgXmhE,https://www.youtube.com/watch?v=JwxXmOgXmhE,The right wing is blackmailing Rafael López Aliaga to give his votes to Keiko | All hell is break...,Arde Troya con Juliana Oxenford,,678.0,high_yield_channel,Arde Troya con Juliana Oxenford,176,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
229,hbsgCUTC8_w,https://www.youtube.com/watch?v=hbsgCUTC8_w,SANTIVÁÑEZ LOSES HIS SEAT AND IS ON THE ROCKS BEFORE THE JUSTICE SYSTEM | ALL HELL BREAKS OUT,Arde Troya con Juliana Oxenford,,350.0,high_yield_channel,Arde Troya con Juliana Oxenford,177,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
230,lhLhQZ7m1Cg,https://www.youtube.com/watch?v=lhLhQZ7m1Cg,"Aguinaga criticized Rodríguez Cuadros' photo, and social media reminded him of Keiko with Chávez ...",Arde Troya con Juliana Oxenford,,167.0,high_yield_channel,Arde Troya con Juliana Oxenford,178,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
231,RuQ7_67dduA,https://www.youtube.com/watch?v=RuQ7_67dduA,"TROUBLE IN TROY WITH JULIANA OXENFORD: MAY 20, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,4795.0,high_yield_channel,Arde Troya con Juliana Oxenford,179,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
232,jpItm0E4IV8,https://www.youtube.com/watch?v=jpItm0E4IV8,JULIANA OXENFORD INTERVIEWS FORMER CANDIDATE FIORELLA MOLINELLI #ArdeTroya #shorts,Arde Troya con Juliana Oxenford,,120.0,high_yield_channel,Arde Troya con Juliana Oxenford,180,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
233,qiDB0VjI8Nw,https://www.youtube.com/watch?v=qiDB0VjI8Nw,REVEALED! WHAT DO THE CANDIDATES ON KEIKO AND SÁNCHEZ'S POLITICAL SHOWS DO AND HOW MUCH DO THEY E...,Arde Troya con Juliana Oxenford,,1427.0,high_yield_channel,Arde Troya con Juliana Oxenford,181,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
234,UFqcf_5-VsM,https://www.youtube.com/watch?v=UFqcf_5-VsM,THE SILENCE IS BROKEN! FATHER OMAR MUST FACE JUSTICE OVER SEXUAL ASSAULT ALLEGATIONS,Arde Troya con Juliana Oxenford,,216.0,high_yield_channel,Arde Troya con Juliana Oxenford,182,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
235,lfFcwEO-rRI,https://www.youtube.com/watch?v=lfFcwEO-rRI,SHE TOOK ADVANTAGE OF PPK! FIORELLA MOLINELLI BREAKS HER SILENCE | ALL HELL BURNS,Arde Troya con Juliana Oxenford,,1375.0,high_yield_channel,Arde Troya con Juliana Oxenford,183,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
236,ILrDa-BlJa4,https://www.youtube.com/watch?v=ILrDa-BlJa4,"ARDE TROYA WITH JULIANA OXENFORD: MAY 19, 2026 EPISODE",Arde Troya con Juliana Oxenford,,5594.0,high_yield_channel,Arde Troya con Juliana Oxenford,184,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
237,1CFJNWlCghE,https://www.youtube.com/watch?v=1CFJNWlCghE,PPK DOES NOT SUPPORT KEIKO IN THE SECOND ROUND AND EXPOSES HIS MANIPULATION STRATEGY | ALL HELL B...,Arde Troya con Juliana Oxenford,,970.0,high_yield_channel,Arde Troya con Juliana Oxenford,185,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
238,AlXrm9fe-7M,https://www.youtube.com/watch?v=AlXrm9fe-7M,NUEVO FICHAJE EN GOOD FLORO,Todo Good,,63.0,high_yield_channel,Todo Good,114,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
239,_SeLiMEpX3g,https://www.youtube.com/watch?v=_SeLiMEpX3g,Are López Aliaga's proposals viable? | He wants to quadruple the pension for those over 65 | Good...,Todo Good,,670.0,high_yield_channel,Todo Good,115,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
240,ZJRDLPqqUs8,https://www.youtube.com/watch?v=ZJRDLPqqUs8,THE NEW ALL GOOD SHOW | OH MY GOOD,Todo Good,,120.0,high_yield_channel,Todo Good,116,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
241,WpoM5S6SQsY,https://www.youtube.com/watch?v=WpoM5S6SQsY,"My childhood friend scammed me | I don't trust anyone anymore | Speak up, good.",Todo Good,,644.0,high_yield_channel,Todo Good,117,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
242,zmPaz5iUNHk,https://www.youtube.com/watch?v=zmPaz5iUNHk,Congressman couldn't answer Fernando Llanos's question | New anti-influencer law? | Good speaks,Todo Good,,642.0,high_yield_channel,Todo Good,118,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
243,_WpVQ9I97FA,https://www.youtube.com/watch?v=_WpVQ9I97FA,Furrey is addicted to his cell phone | How much time do they spend on screens? | Speak Good,Todo Good,,695.0,high_yield_channel,Todo Good,119,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
244,c1kCBYk8jZU,https://www.youtube.com/watch?v=c1kCBYk8jZU,WILL NEW LAW CENSOR INFLUENCERS? | CONGRESS ATTACKS FREEDOM OF SPEECH | SPEAK GOOD,Todo Good,,602.0,high_yield_channel,Todo Good,120,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
245,jhp5MEBhSKs,https://www.youtube.com/watch?v=jhp5MEBhSKs,CLIP Largo Horizontal,Todo Good,,835.0,high_yield_channel,Todo Good,121,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
246,5h5jhxel8_c,https://www.youtube.com/watch?v=5h5jhxel8_c,CLIP Largo Horizontal 1,Todo Good,,768.0,high_yield_channel,Todo Good,122,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
247,xvfbIJZS9ow,https://www.youtube.com/watch?v=xvfbIJZS9ow,Did Luigi Carbajal record a podcast in a hotel? | Pelao takes us to a hotel | Habla Good,Todo Good,,701.0,high_yield_channel,Todo Good,123,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
248,F797vKtnyBQ,https://www.youtube.com/watch?v=F797vKtnyBQ,THE NEW STREAMING CHANNEL OF FORZA POPULAR | ROSANGELLA BARBARÁN ON STREAMING | SPEAK GOOD,Todo Good,,613.0,high_yield_channel,Todo Good,124,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
249,zZEUkCYkXQE,https://www.youtube.com/watch?v=zZEUkCYkXQE,THE BEST DISTRICT TO LIVE IN LIMA? | DO YOU PREFER TO RENT OR BUY A HOUSE? | SPEAK GOOD,Todo Good,,746.0,high_yield_channel,Todo Good,125,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
250,gFfdMKIzM0Q,https://www.youtube.com/watch?v=gFfdMKIzM0Q,"Does Paco Bazán owe alimony? | Paco Bazán apologizes for being ""taken out of context"" | HABLAGOOD",Todo Good,,756.0,high_yield_channel,Todo Good,126,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
251,JIEU34-6IgI,https://www.youtube.com/watch?v=JIEU34-6IgI,Naruto and Shikamaru are the best friends | Top Best Friends in Anime | Good Chan,Todo Good,,1024.0,high_yield_channel,Todo Good,127,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
252,vKcQkPdna1w,https://www.youtube.com/watch?v=vKcQkPdna1w,Social media users blame pedestrian | Accident in San Isidro | Good speaks,Todo Good,,624.0,high_yield_channel,Todo Good,128,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
253,Pzf631DfsbI,https://www.youtube.com/watch?v=Pzf631DfsbI,"I CAN'T LOVE HIM, I'M GOING TO BREAK UP WITH HIM | GOOD FLORO",Todo Good,,647.0,high_yield_channel,Todo Good,129,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
254,epmEhtJxxTg,https://www.youtube.com/watch?v=epmEhtJxxTg,I CAN'T STAND MY FUJIMORIST RELATIVE | GOOD FLORO,Todo Good,,401.0,high_yield_channel,Todo Good,130,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
255,YXE_YyJ5KUs,https://www.youtube.com/watch?v=YXE_YyJ5KUs,PELAO VS TONINO | WE PLAY PAINTBALL WITH OUR LITTLE GOOD GUYS | ALL GOOD,Todo Good,,518.0,high_yield_channel,Todo Good,131,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
256,DQC0z57GGCc,https://www.youtube.com/watch?v=DQC0z57GGCc,Was López Aliaga humiliated at CADE? | CADE debate on mining | Good speaks,Todo Good,,743.0,high_yield_channel,Todo Good,132,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
257,S5NpDdkw4Bw,https://www.youtube.com/watch?v=S5NpDdkw4Bw,Horizontal Length,Todo Good,,648.0,high_yield_channel,Todo Good,133,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
258,3qJqa7wkzsk,https://www.youtube.com/watch?v=3qJqa7wkzsk,Did Betsy Chavez dissolve the relationship between Mexico and Peru? | Good Speaks,Todo Good,,381.0,high_yield_channel,Todo Good,134,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
259,Fc8u_a7STEs,https://www.youtube.com/watch?v=Fc8u_a7STEs,The TikToker Who Scammed People Out of More Than 1 Million Soles | Chriss Vanger Case | Speaks Ou...,Todo Good,,1296.0,high_yield_channel,Todo Good,135,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
260,dg_5lMNn_0w,https://www.youtube.com/watch?v=dg_5lMNn_0w,Will Carlos Espá be President of Peru? | Best and Worst Presidential Candidates | Good Talks,Todo Good,,503.0,high_yield_channel,Todo Good,136,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
261,Quoz6O1QPd4,https://www.youtube.com/watch?v=Quoz6O1QPd4,Is Keiko to Blame for the RENIEC Leak? | Good Speaks,Todo Good,,464.0,high_yield_channel,Todo Good,137,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
262,OXtRj114gz0,https://www.youtube.com/watch?v=OXtRj114gz0,PATRICIA CHIRINOS IN THE VALUE OF TRUTH | The WORST THING ABOUT PERU'S CONGRESS? | GOOD SPEAKS,Todo Good,,713.0,high_yield_channel,Todo Good,138,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.16 chunks de daño por video en el corpus base,40,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
